time,commits_tot,pending_tx_rate,reject_tot,block_num_tot,msg_sent_rate,blocks_count,pending_tx_tot,tx_in_process_rate,rest_api_batch_rate,commits_rate,msg_receive_rate,tx_exec_rate,reject_rate,block_num_rate,test_name
1631570916,1283.2916666666667,0.4124999999999999,0.0,368.25,253.0666666666667,368.4583333333333,11.208333333333334,0.9,4.550000000000003,13.491666666666667,1769.1666666666667,14.897916666666665,0.0,0.9249999999999999,15tps|8_nodes
1631570926,1420.0416666666667,0.4124999999999999,0.0,377.2916666666667,254.5,377.5,10.208333333333334,0.5666666666666668,5.616666666666659,13.674999999999999,1783.9333333333334,16.208333333333332,0.0,0.9041666666666667,15tps|8_nodes
1631570936,1556.1666666666667,0.08750000000000001,0.0,386.4166666666667,254.46666666666667,386.5416666666667,10.458333333333334,1.5666666666666667,6.686666666666679,13.612500000000002,1791.3333333333333,16.368750000000002,0.0,0.9125,15tps|8_nodes
1631570946,1693.5416666666667,0.09583333333333333,0.0,395.5,254.80000000000004,395.5833333333333,9.833333333333334,1.8,7.773333333333326,13.737499999999999,1789.8999999999999,16.366666666666667,0.0,0.9083333333333333,15tps|8_nodes
1631570956,1830.2083333333333,0.10416666666666667,0.0,404.6666666666667,257.7666666666667,405.0,9.583333333333334,2.3000000000000003,8.85,13.666666666666666,1792.2,16.483333333333334,0.0,0.9166666666666666,15tps|8_nodes
1631570966,1964.5,0.21666666666666667,0.0,413.9583333333333,252.9,414.1666666666667,11.041666666666666,2.1,9.94333333333334,13.429166666666665,1770.0333333333335,16.220833333333335,0.0,0.9291666666666667,15tps|8_nodes
1631570976,2099.4166666666665,0.1875,0.0,422.9166666666667,254.03333333333333,423.2083333333333,10.416666666666666,0.7999999999999999,11.133333333333335,13.491666666666665,1791.0666666666666,16.204166666666666,0.0,0.8958333333333334,15tps|8_nodes
1631570986,2233.75,0.0375,0.0,431.9166666666667,252.1,432.25,10.291666666666666,1.3,12.479999999999995,13.433333333333332,1765.0333333333335,16.277083333333334,0.0,0.9,15tps|8_nodes
1631570996,2370.125,0.07916666666666666,0.0,441.0,255.86666666666665,441.375,11.083333333333334,1.8,13.423333333333337,13.637500000000001,1794.5333333333335,16.318749999999998,0.0,0.9083333333333333,15tps|8_nodes
1631571006,2506.0833333333335,0.07916666666666666,0.0,450.0833333333333,253.96666666666667,450.3333333333333,10.25,1.8,13.563333333333334,13.595833333333333,1776.9333333333334,16.477083333333333,0.0,0.9083333333333333,15tps|8_nodes
1631571016,2644.5,0.07916666666666666,0.0,459.2083333333333,254.73333333333335,459.5,9.583333333333334,2.066666666666667,13.579999999999993,13.841666666666667,1787.3333333333333,16.383333333333336,0.0,0.9125,15tps|8_nodes
1631571026,2781.4583333333335,0.09583333333333333,0.0,468.375,256.03333333333336,468.625,10.208333333333334,1.0,13.586666666666664,13.695833333333333,1783.9666666666665,16.40416666666667,0.0,0.9166666666666666,15tps|8_nodes
1631571036,2916.9166666666665,0.075,0.0,477.4166666666667,255.26666666666665,477.625,10.333333333333334,1.4000000000000001,13.60666666666666,13.545833333333334,1790.2,16.420833333333334,0.0,0.9041666666666667,15tps|8_nodes
1631571046,3048.5119047619046,0.21071428571428572,0.0,486.24404761904754,254.96666666666667,486.51190476190476,11.148809523809524,1.3,13.59666666666667,13.15952380952381,1789.4333333333334,14.388988095238096,0.0,0.8827380952380945,15tps|8_nodes
1631571056,3185.3333333333335,0.21071428571428572,0.0,495.2916666666667,672.1333333333333,495.4583333333333,10.041666666666666,1.3,13.6,13.682142857142859,3885.633333333333,16.208333333333332,0.0,0.9047619047619055,15tps|8_nodes
1631571066,3321.4583333333335,0.23988095238095233,0.0,504.2083333333333,251.20000000000002,504.4583333333333,7.75,1.0,13.616666666666681,13.612500000000002,1773.5,18.073511904761904,0.0,0.8916666666666666,15tps|8_nodes
1631571076,3455.5416666666665,0.33749999999999997,0.0,513.3333333333334,252.86666666666667,513.5416666666666,10.333333333333334,1.0,13.606666666666646,13.408333333333333,1768.6999999999998,16.14375,0.0,0.9125,15tps|8_nodes
1631571086,3591.2083333333335,0.3,0.0,522.375,254.26666666666665,522.5416666666666,10.208333333333334,0.9,13.620000000000012,13.566666666666668,1787.466666666667,16.279166666666665,0.0,0.9041666666666667,15tps|8_nodes
1631571096,3728.9166666666665,0.049999999999999996,0.0,531.5416666666666,255.9333333333333,531.625,10.208333333333334,2.266666666666667,13.57999999999999,13.770833333333334,1800.9000000000003,16.443749999999998,0.0,0.9166666666666666,15tps|8_nodes
1631571106,3862.625,0.13749999999999998,0.0,540.5,252.79999999999998,540.6666666666666,10.875,2.1666666666666665,13.593333333333355,13.370833333333332,1776.7666666666664,16.427083333333332,0.0,0.8958333333333334,15tps|8_nodes
1631571116,4000.4166666666665,0.125,0.0,549.5833333333334,258.0333333333333,549.7916666666666,9.125,1.9000000000000001,13.58333333333332,13.779166666666667,1808.7,16.556250000000002,0.0,0.9083333333333333,15tps|8_nodes
1631571126,4133.875,0.18333333333333335,0.0,558.5833333333334,251.6,558.8333333333334,10.958333333333334,2.0,13.563333333333338,13.345833333333333,1764.2666666666667,16.45625,0.0,0.9,15tps|8_nodes
1631571136,4270.333333333333,0.09583333333333334,0.0,567.625,253.9333333333333,567.9583333333334,10.083333333333334,2.066666666666667,13.536666666666664,13.645833333333334,1777.0666666666666,16.23541666666667,0.0,0.9041666666666667,15tps|8_nodes
1631571146,4406.458333333333,0.08750000000000001,0.0,576.75,256.06666666666666,577.0,10.958333333333334,2.4,13.540000000000026,13.612499999999999,1787.5333333333335,16.431250000000002,0.0,0.9125,15tps|8_nodes
1631571156,4543.916666666667,0.1625,0.0,585.9166666666666,255.16666666666666,586.0833333333334,10.916666666666666,1.5,13.536666666666648,13.745833333333335,1779.7333333333333,16.45208333333333,0.0,0.9166666666666666,15tps|8_nodes
1631571166,4680.5,0.1625,0.0,594.9583333333334,255.29999999999998,595.125,9.833333333333334,1.4000000000000001,13.516666666666652,13.658333333333333,1792.3333333333333,16.470833333333335,0.0,0.9041666666666667,15tps|8_nodes
1631571176,4821.125,0.13749999999999998,0.0,604.0833333333334,250.73333333333335,604.2916666666666,6.041666666666667,0.7333333333333334,13.580000000000034,14.0625,1759.2666666666664,16.179166666666664,0.0,0.9125,15tps|8_nodes
1631571186,4952.916666666667,0.4416666666666667,0.0,613.1666666666666,251.0,613.4583333333334,10.208333333333334,0.3666666666666667,13.563333333333324,13.179166666666667,1760.7666666666664,15.845833333333333,0.0,0.9083333333333333,15tps|8_nodes
1631571196,5089.25,0.05833333333333334,0.0,622.25,253.73333333333335,622.4166666666666,10.625,0.7666666666666667,13.589999999999996,13.633333333333333,1781.3,16.110416666666666,0.0,0.9083333333333333,15tps|8_nodes
1631571206,5224.833333333333,0.0625,0.0,631.2916666666666,254.1,631.5,9.791666666666666,0.8333333333333334,13.579999999999986,13.558333333333332,1782.3,16.349999999999998,0.0,0.9041666666666667,15tps|8_nodes
1631571216,5357.898809523809,0.09999999999999999,0.0,640.0952380952381,253.73333333333332,640.3154761904761,9.404761904761905,0.8333333333333334,13.58666666666668,13.306547619047615,1769.3666666666668,18.565773809523808,0.0,0.8803571428571445,15tps|8_nodes
1631571226,5492.166666666667,0.09166666666666667,0.0,649.0833333333334,795.1666666666666,649.2083333333334,10.083333333333334,1.2333333333333332,13.60666666666666,13.42678571428572,4793.933333333333,16.054166666666667,0.0,0.8988095238095223,15tps|8_nodes
1631571236,5630.041666666667,0.075,0.0,658.1666666666666,256.1333333333333,658.3333333333334,8.541666666666666,1.8,13.606666666666692,13.7875,1798.8999999999999,13.963392857142859,0.0,0.9083333333333333,15tps|8_nodes
1631571246,5766.0,0.1375,0.0,667.25,254.0666666666667,667.375,8.708333333333334,1.5,13.59333333333331,13.595833333333331,1785.6333333333332,16.4625,0.0,0.9083333333333333,15tps|8_nodes
1631571256,5899.708333333333,0.1875,0.0,676.2083333333334,252.63333333333333,676.3333333333334,9.25,0.9,13.590000000000025,13.370833333333332,1780.5999999999997,16.316666666666666,0.0,0.8958333333333334,15tps|8_nodes
1631571266,6034.875,0.225,0.0,685.25,252.26666666666665,685.4583333333334,9.5,0.8000000000000002,13.596666666666623,13.516666666666666,1768.7333333333336,16.208333333333332,0.0,0.9041666666666668,15tps|8_nodes
1631571276,6170.833333333333,0.18333333333333335,0.0,694.4166666666666,254.33333333333334,694.5833333333334,11.333333333333334,1.1333333333333335,13.540000000000026,13.595833333333333,1780.2,16.20416666666667,0.0,0.9166666666666666,15tps|8_nodes
1631571286,6309.208333333333,0.18333333333333335,0.0,703.4166666666666,258.1666666666667,703.5833333333334,9.166666666666666,0.7000000000000001,13.553333333333347,13.8375,1807.4000000000003,16.639583333333334,0.0,0.9,15tps|8_nodes
1631571296,6442.125,0.08750000000000001,0.0,712.4166666666666,251.73333333333335,712.7916666666666,10.041666666666666,0.10000000000000002,13.543333333333308,13.291666666666666,1766.6333333333332,16.54375,0.0,0.9,15tps|8_nodes
1631571306,6579.833333333333,0.09166666666666667,0.0,721.5416666666666,256.73333333333335,721.8333333333334,9.458333333333334,0.03333333333333333,13.533333333333365,13.770833333333334,1795.0,16.314583333333335,0.0,0.9125,15tps|8_nodes
1631571316,6713.708333333333,0.15833333333333333,0.0,730.625,252.9333333333333,730.9166666666666,10.916666666666666,0.7333333333333334,13.529999999999987,13.387499999999998,1773.2,16.364583333333336,0.0,0.9083333333333332,15tps|8_nodes
1631571326,6852.5,0.15833333333333333,0.0,739.75,256.3,740.0416666666666,9.041666666666666,0.5333333333333333,13.519999999999982,13.879166666666668,1795.2333333333333,16.366666666666667,0.0,0.9125,15tps|8_nodes
1631571336,6987.541666666667,0.16666666666666666,0.0,748.875,253.83333333333334,749.0416666666666,10.708333333333334,0.5333333333333333,13.570000000000013,13.504166666666668,1775.1666666666667,16.404166666666665,0.0,0.9125,15tps|8_nodes
1631571346,7123.083333333333,0.10833333333333332,0.0,757.875,253.63333333333335,758.25,11.041666666666666,0.3666666666666667,13.589999999999996,13.554166666666667,1776.3333333333333,16.28125,0.0,0.8999999999999999,15tps|8_nodes
1631571356,7261.041666666667,0.0625,0.0,767.0833333333334,256.03333333333336,767.2083333333334,11.125,1.0999999999999999,13.610000000000035,13.795833333333334,1793.6666666666667,16.402083333333334,0.0,0.9208333333333334,15tps|8_nodes
1631571366,7398.25,0.0625,0.0,776.125,255.73333333333335,776.2916666666666,8.75,0.7000000000000001,13.583333333333334,13.720833333333331,1785.2,16.495833333333334,0.0,0.9041666666666668,15tps|8_nodes
1631571376,7534.708333333333,0.12916666666666668,0.0,785.2083333333334,253.33333333333334,785.4166666666666,9.333333333333334,0.6,13.603333333333287,13.645833333333334,1781.8,16.341666666666665,0.0,0.9083333333333333,15tps|8_nodes
1631571386,7669.75,0.10000000000000002,0.0,794.2083333333334,250.66666666666666,794.4166666666666,9.833333333333334,1.0,13.600000000000032,13.504166666666668,1768.5666666666668,16.14375,0.0,0.9,15tps|8_nodes
1631571396,7807.541666666667,0.19166666666666665,0.0,803.5416666666666,254.5666666666667,803.6666666666666,11.083333333333334,1.2333333333333332,13.623333333333358,13.779166666666667,1775.9666666666665,16.056250000000002,0.0,0.9333333333333332,15tps|8_nodes
